sample_id,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,Bchron_age,Bchron_age_uncert_pos,Bchron_age_uncert_neg,Bacon_age,Bacon_age_uncert_pos,Bacon_age_uncert_neg,OxCal_age,OxCal_age_uncert_pos,OxCal_age_uncert_neg,copRa_age,copRa_age_uncert_pos,copRa_age_uncert_neg,StalAge_age,StalAge_age_uncert_pos,StalAge_age_uncert_neg
456806,137847.808626536,1358.59619363651,1424.77682471834,137119.921444582,413.843811763858,401.740865691332,,,,136724.66125,1442.64374999999,1016.91256250002,,,,137382.860156901,1611.27237120701,1530.4415300141,137899.793834522,811.674322764622,776.299519215972
456807,137999.34316868,1399.51027708483,1449.06761291623,137201.315429272,416.478174419666,403.54296476944,,,,136788.2355,1449.0325,1022.53200000001,,,,137551.24768037,1614.29899318135,1515.04878951533,138021.052328143,823.478360499634,785.492907325388
456808,138155.300314113,1399.44084226814,1470.82009130149,137284.258983108,418.096055790491,407.710873357631,,,,136853.164375,1454.06662500001,1026.96424999999,,,,137723.449618975,1598.88629552635,1508.568614936,138142.587725443,835.000462889438,794.936914058169
456809,138311.726180786,1421.86843987415,1479.83540066768,137368.023730564,418.562654660258,412.563631194091,,,,136918.22625,1458.96775000001,1031.5295,,,,137900.144418355,1570.73370683953,1511.56077526099,138264.503077089,846.117345266393,804.759774964914
456810,138465.788115996,1464.87991533524,1511.67432651421,137451.011628808,419.46393516002,417.043598586984,,,,136983.288125,1463.86887499999,1037.24971249999,,,,138059.82632444,1574.73732267987,1475.95559166319,138386.901433745,856.705722962943,815.089725596074
456811,138626.096141748,1470.92227979202,1543.84378951078,137533.325627175,421.4540538945,421.570647704328,,,,137048.4,1468.72,1043.579,,,,138242.194881244,1553.62847830713,1481.0333986406,138509.885846077,866.642311311443,826.055001502129
456812,138782.905779979,1513.99832290996,1565.31608195294,137615.787935456,424.28995217607,425.406267666083,,,,137113.62875,1473.45424999998,1049.39358750003,,,,138427.853044867,1577.62062635223,1474.74929613539,138633.513746305,875.853958188847,837.733766781457
456813,138941.251691484,1540.4893497818,1594.98006483022,137698.616224989,424.598944993922,429.21035619406,,,,137177.612,1479.43400000001,1053.42225,,,,138615.930485019,1555.07723141066,1490.74060200967,138757.660092869,884.468041650427,850.003899723379
456814,139108.16918377,1559.14284844097,1635.99726502949,137779.873579294,426.876989016775,431.736530056747,,,,137241.524125,1485.48487500002,1056.4836375,,,,138798.734427266,1547.83816779827,1504.26238464509,138882.154225763,892.662072295934,862.693207165197
456815,139260.360841231,1575.4762985846,1657.21688951901,137862.176573734,430.768517078861,435.35363443289,,,,137305.9045,1491.0675,1062.00684999998,,,,138971.679115528,1592.62114582214,1513.05036668613,139006.825484981,900.613560725178,875.629495944071
456816,139412.247411718,1610.11295338365,1698.31123020934,137944.359370931,432.643374557258,438.850541566033,,,,137370.916875,1496.018125,1067.44543749999,,,,139164.315052153,1606.90529556558,1530.83194997176,139131.503210519,908.500017537968,888.640572897188
456817,139568.719305237,1639.13261170694,1719.68810964967,138026.554618341,434.956556919613,441.690435861005,,,,137435.32175,1501.57625000001,1073.51854999998,,,,139361.862508796,1603.2626143544,1584.33590254094,139256.016742369,916.498953334056,901.554244861793
456818,139733.761519963,1663.34441386088,1758.73724263176,138109.289626752,437.403184351657,443.78467076653,,,,137500.030375,1506.83062500003,1079.72777499998,,,,139553.954180284,1621.38109320862,1633.84932370589,139380.195420526,924.787878713309,914.198318675015
456819,139899.098908913,1688.49147979904,1792.07390806178,138190.923823054,439.212940990314,444.555989699671,,,,137564.42,1512.40400000001,1085.35159999999,,,,139738.927024298,1678.8210410983,1688.1267832969,139503.868584985,933.544304275478,926.4006011741
456820,140065.633964505,1711.6755428164,1842.58913277867,138272.664381682,441.123858601757,445.722756520874,,,,137627.6475,1519.13949999999,1089.81329999998,,,,139915.09526338,1749.73330293156,1739.6971370567,139626.911364332,942.898862956412,938.026051840192
456821,140223.985932236,1743.75060093205,1878.61480673839,138354.725928014,441.520132883539,447.05908573707,,,,137691.0,1525.75,1094.35625000001,,,,140106.551377363,1786.51793485865,1779.50854613353,139749.38204152,952.794677035999,949.088240730314
456822,140393.620422745,1758.85529183902,1937.82184819074,138437.554218187,441.451094540826,450.460538189625,,,,137755.943375,1530.76962499999,1100.478275,,,,140313.625333022,1842.70419749425,1835.24043011892,139871.384688093,963.127991130314,959.637890545418
456823,73035.4036368724,825.384991493193,942.10791692826,,,,72229.5,1053.5,3409.25,73020.8,683.049999999988,912.830000000002,,,,73043.4943801952,797.111144657902,931.509785787552,72688.4857029981,333.560150421094,338.365995439046
456824,73336.2338877178,615.984180232423,682.315096526159,,,,73304.5,550.574999999997,588.674999999988,73361.1326,500.381079999992,651.411879999985,,,,73328.4118905053,573.760858751222,647.054642317555,73156.6099434499,269.166844046515,294.988265194916
456825,73638.7496493332,421.248780397378,444.140739191193,,,,73616.5,434.549999999988,607.574999999997,73702.8528,394.818320000006,435.581999999995,,,,73612.3852652263,411.946171400923,437.85106144569,73620.8970055528,207.973227574766,236.2033101665
456826,73952.0861909301,338.178124837897,326.119690288557,,,,73921.0,313.049999999988,601.375,74040.7778,410.238999999987,333.948200000013,,,,73941.3364512257,335.537221433769,368.401162983151,74080.5971776629,184.568514273706,188.224902094749
456827,74349.2161957888,324.156677022998,313.63850538127,,,,74382.0,733.375,342.025000000009,74391.9648,563.677200000006,374.857159999985,,,,74326.2224463967,360.798409067298,379.633854859698,74540.7788275995,148.858926096771,164.853479340862
456828,74842.7051965088,233.152352629564,236.708548174778,,,,74798.0,693.0,531.275000000009,74704.6195,475.571550000008,340.254149999993,,,,74933.3594309983,280.273926883106,310.71092511082,75001.1549685806,129.575143882423,151.278603621788
456829,75425.677286809,202.045652638248,211.869580680665,,,,75316.5,417.550000000003,849.550000000003,75062.0172,452.722769999993,363.491630000004,,,,75621.5477529403,231.902361643326,261.493279912291,75529.6572328424,129.347798952309,127.657969923923
456830,75844.2062249574,232.622704195441,255.562424555363,,,,75774.5,233.525000000009,868.524999999994,75365.7544,545.688919999986,446.641240000012,,,,75854.3241619708,238.598107367085,254.120951322257,75832.5573487768,81.9448561820027,63.2311797271395
456831,75872.6384240896,225.943130928572,229.672602815073,,,,75815.0,265.074999999997,769.074999999997,75658.4442,729.598760000008,568.162643999996,,,,75898.5547433944,230.590847535306,231.768435844438,75899.7368275109,14.7653774478531,-16.785412192723
456832,75902.4804888693,221.29912345545,224.60331533743,,,,75849.0,282.075000000012,679.050000000003,75749.2356,744.739129999987,508.85745000001,,,,75928.1887998259,224.348571635754,231.001904605117,75914.2386466836,0.263558275153628,-2.28359302002355
456833,75933.106217571,220.940783785059,227.370485229403,,,,75883.0,288.125,588.100000000006,75800.12449,731.196249000001,422.329339999997,,,,75946.440260241,236.202859134122,231.781667600968,75928.7404658563,-14.2382608975458,12.2182261526759
456834,75961.1933626928,232.613872274131,232.323022172073,,,,75911.0,335.074999999997,488.175000000003,75856.83609,706.81107700002,354.189536999998,,,,75964.8145351637,243.267364077503,230.188766191306,75943.242285029,0.241659277307917,18.2744458149391
456835,75992.6307713844,245.808230731069,246.163397893441,,,,75950.0,364.175000000003,351.0,75917.15992,691.064133000022,321.0870651,,,,75990.945179449,262.413641318228,237.159125218299,75946.2850161698,77.0909610409581,21.3171769557084
456836,76087.6667203564,255.436999936413,242.535283699777,,,,76116.0,678.349999999991,297.024999999994,76107.00355,605.970272000006,293.506895500002,,,,76023.6237384519,289.590215246018,252.642996646813,76026.9037688557,108.43933422082,87.5819405436196
456837,76232.7660968355,267.279204143764,276.63756636293,,,,76278.0,768.149999999994,358.0,76385.727,493.800875000001,392.688950000011,,,,76051.616776496,299.480874445537,261.442082086127,76203.5900430143,272.166038709853,131.846327115796
456838,76375.6713112911,309.806460028238,344.360855167572,,,,76420.5,811.774999999994,426.524999999994,76648.9116,487.020327500009,539.789101999981,,,,76090.536241152,298.741555254543,264.703515013287,76476.7818200587,838.784552237179,181.851413875294
456839,76520.0287891368,377.665121872007,428.293262281979,,,,76560.0,795.150000000009,497.150000000009,76888.939325,608.911172499982,675.539870000008,,,,76158.6055250687,298.373373210707,265.210938851262,76762.4664794451,721.99206109604,219.658416669859
456840,76651.882717481,453.225774868741,514.155018141348,,,,76691.5,792.824999999997,564.649999999994,77089.552825,624.553440000018,667.299849999996,,,,76267.6374561863,301.374892956897,293.486618614115,77016.1484701441,646.191568270209,259.883933446268
456841,76795.8150370868,549.235133643291,616.276554280761,,,,76836.5,769.675000000003,631.575000000012,77310.615375,487.341918500009,503.749479999999,,,,76453.2745683934,352.338404811569,368.648093678945,77279.6651148321,481.408596198686,279.96809431749
456842,76944.5210494438,629.836937501881,727.353111299657,,,,76984.0,736.074999999997,705.074999999997,77544.227485,360.57032150001,454.751529999994,,,,76719.4618276565,508.765359705896,556.610405900239,77525.880631473,337.387493587201,268.272926397694
456843,77088.1188396125,736.040600692417,840.560118299996,,,,77569.0,582.100000000006,888.024999999994,77789.646435,308.962635000004,516.375417999996,,,,77954.6705378941,362.844869635053,370.581091042142,77756.8855018112,222.479559017884,259.77966326171
456844,77491.9629968383,523.819517861935,595.583513579273,,,,78072.0,326.324999999997,614.175000000003,78038.325275,369.723037999996,536.507265000007,,,,78197.766025007,340.799126872545,306.9621465245,77928.5993367184,196.50212527976,207.658536510397
456845,77922.9760868006,372.790218518101,392.881601934365,,,,78211.0,322.400000000009,491.049999999988,78393.22965,353.41127500002,382.553899999984,,,,78275.736157201,383.210969566731,344.193463006755,78119.3581558687,206.475657661358,193.910228025925
456846,78320.5968097606,398.494663612146,350.565419030288,,,,78368.0,288.149999999994,345.200000000012,78724.8981,388.270965000018,367.121440499992,,,,78358.5981966874,418.365681676194,375.057842956943,78292.3397805775,269.796013775835,246.456566183013
456847,78802.6876633579,321.234984346156,283.410446057052,,,,78819.5,763.550000000003,429.574999999997,79090.487,431.573124999995,495.075297500007,,,,78701.8331672554,421.06746677382,371.112116006028,78466.7708163742,350.795102459699,311.345051377037
456848,79302.6486912511,214.627558372755,202.664704411582,,,,79258.5,579.600000000006,646.774999999994,79427.45765,494.607073000006,614.58891999998,,,,79328.1191776936,272.749378632638,256.160335689565,78670.1500278787,412.736198037179,405.030120170006
456849,79798.9558531727,180.359153853075,193.510444481697,,,,79697.0,347.099999999991,699.024999999994,79676.044825,358.553651000009,465.119489999983,,,,79894.662234795,224.606608179762,240.015283039858,78891.0968039385,283.918483396425,483.565028950325
456850,80102.9016063092,182.7010959404,184.828473516041,,,,80071.0,283.125,253.024999999994,79918.8402,265.791455000013,337.81607500001,,,,80123.9585084439,180.177282543402,182.986331355904,80024.5772618248,0.0,0.0
456851,80222.4485864707,166.159175749955,163.2185029104,,,,80199.0,278.175000000003,249.125,80149.3074,268.437119999988,271.859253000017,,,,80242.6035114827,172.374600246025,168.975384210411,80250.8439874402,0.0,0.0
456852,80338.4725224511,210.667655341167,197.14050267484,,,,80341.0,267.125,269.050000000003,80385.36675,357.245974999998,301.971875000003,,,,80340.5168965776,213.329314306611,203.105066872289,80477.1107130555,0.0,0.0
456853,80482.8801832349,228.570840912173,206.642094537106,,,,80584.0,480.100000000006,300.150000000009,80524.93093,316.391305000012,261.062904000006,,,,80448.3477314489,245.481830274308,242.068755364817,80703.3774386708,0.0,0.0
456854,80606.2339814249,236.861320052631,219.422247291513,,,,80691.0,595.300000000003,340.025000000009,80624.07925,315.810175000021,287.469105000011,,,,80496.1061897609,251.440619402201,255.183218903403,80854.2219224143,0.0,0.0
456855,80789.4606086241,273.186350535208,274.145336551752,,,,80840.5,703.699999999997,402.549999999988,80772.23357,357.676782500013,348.539023100006,,,,80554.3767024492,261.138376489849,250.141012162523,81080.4886480296,0.0,0.0
456856,81065.1278918614,386.451936474143,411.707394902784,,,,81093.5,661.574999999997,518.649999999994,80971.94,515.624499999991,471.596424999996,,,,80753.2979796116,257.174541022585,264.355723461063,81419.8887364526,0.0,0.0
456857,81279.5780557337,503.458753213636,532.179636262241,,,,81312.5,628.5,604.524999999994,81677.107575,328.07882499999,312.990295000011,,,,81113.4828550248,427.823221033759,446.81149144948,81683.8665830038,0.0,0.0
456858,81518.9279904643,479.556137845226,505.252131008951,,,,82126.0,311.024999999994,518.449999999997,82082.9536,241.09371999999,245.583455000015,,,,82199.9987304803,286.431441322187,292.693221974157,82008.303464886,86.1764653870778,234.777706607681
456859,82108.0570752496,298.807795230401,279.852849172472,,,,82355.0,277.0,335.074999999997,82473.11225,227.504300000001,210.47192500002,,,,82382.7747618936,314.813480240584,287.104234212457,82017.0604133985,455.279069050361,243.534655120238
456860,82631.9237810815,270.285673921084,279.252268846161,,,,82683.0,408.0,299.0,82819.0023,274.609714999984,234.998615000004,,,,82561.4758785774,327.398038722837,312.001783813204,82602.7409156715,222.702574137918,228.627181549498
456861,83246.3386761907,362.533034924942,357.930508822028,,,,83257.0,312.175000000003,419.074999999997,83270.40955,364.080650000018,335.660050000006,,,,83210.5330865653,399.979728133389,359.478976897793,83383.8650768234,144.848973709755,351.116411258961
456862,84057.2328396047,241.660310024075,254.536069017369,,,,84060.0,436.075000000012,494.224999999991,83593.22425,387.51105500001,353.491392499986,,,,84168.7235004011,268.783240028191,289.943713791799,84181.7435140268,167.497808076878,796.378584769031
456863,84743.2427593158,226.092140045905,255.377728834254,,,,84738.0,227.199999999997,295.225000000006,83841.09875,318.293659999996,295.0252225,,,,84763.2605716853,232.82282437972,257.515422643701,84785.7569843265,71.1998785579926,110.482853917565
456864,84783.125725518,212.115806674337,221.21406197043,,,,84808.0,244.074999999997,269.125,84089.14425,272.567014999993,263.050230000023,,,,84818.1424745216,207.374854915077,214.906008669481,84790.6884148771,66.2684480073949,71.9729433223401
456865,84818.9182683033,201.473012721181,206.954198838343,,,,84854.0,252.0,256.125,84308.9527,259.423210000023,260.334805000006,,,,84849.094375161,201.015019325845,211.481483280397,84795.0034166089,61.9534462756274,76.2879450541077
456866,84867.9220931871,201.921333176244,200.52477237214,,,,84917.0,239.075000000012,258.0,84587.32455,264.116530000014,289.408769999995,,,,84875.303435521,209.187314902229,215.403773458849,84800.5512759783,126.666831640701,81.8358044235356
456867,84909.900023823,219.301104693499,206.504987834909,,,,84996.5,239.5,266.5,84833.642375,320.616880000001,338.027632500001,,,,84915.65501994,226.723782748595,220.883909225231,84854.4235463362,130.403850453935,111.20984940225
456868,85051.9377349605,195.90604759258,185.440578467867,,,,85162.0,389.399999999994,276.149999999994,85041.37898,350.719238999984,370.803020000007,,,,84994.619288342,227.171750228677,222.75841859277,84952.5865425234,136.367338166267,113.601973248005
456869,85208.9901878408,179.112568575074,170.451174622431,,,,85281.5,397.5,298.550000000003,85142.3034,305.428594999976,322.990675000008,,,,85124.4495958511,214.97632975092,203.949524617507,85148.210027931,114.074927925874,101.136095937443
456870,85326.5928931357,178.543795532518,178.710522583991,,,,85376.0,386.0,335.074999999997,85220.81554,271.258497499992,317.313001000002,,,,85248.8005728065,220.216034213256,197.097281303184,85297.0765400674,103.739271006722,96.244497578009
456871,85522.6138191754,211.477855391335,219.413993266673,,,,85533.0,340.074999999997,394.049999999988,85345.22834,286.680084999985,329.81029709999,,,,85479.1252717206,248.595388151502,222.826978584446,85538.7628982326,101.268305997743,97.8712923566491
456872,85679.3399503801,258.082203982922,253.452080789561,,,,85660.0,316.024999999994,390.150000000009,85445.77567,316.419970000003,355.084710999989,,,,85664.3290158467,274.076191916611,260.305438388285,85730.3357512506,112.216577140265,103.038824158444
456873,85847.1340961659,272.093939994767,272.190110382042,,,,85876.0,359.025000000009,314.125,85537.035395,380.877504999982,387.419511999993,,,,85836.0387089783,266.002601487722,281.245733349191,85923.9482726535,123.300106354975,116.313489701701
456874,86040.6044417968,216.809901362183,223.496389969383,,,,86068.0,375.0,351.099999999991,85636.326,449.828454999995,438.053574999998,,,,85999.2278274225,239.025819408242,242.682362770982,86118.9834016981,143.082734680414,134.854421343349
456875,86181.3124456875,204.0038512928,212.898041635475,,,,86195.5,360.5,402.550000000003,86010.4692,397.797455000007,382.267594999998,,,,86129.4807763842,230.343606392998,228.972860517708,86261.8642529636,165.658206368986,151.097542400821
456876,86417.9365375997,263.585120106931,257.284261214343,,,,86431.0,313.0,436.050000000003,86644.189625,392.281034999993,376.286690000008,,,,86389.4360783108,281.298479767371,267.726852724154,86503.7854867754,193.553881235683,182.761327406013
456877,86789.4944061387,312.598611832786,290.116116720223,,,,86840.0,511.125,350.175000000003,87162.234075,425.418980000002,460.936064999987,,,,86706.2119354666,315.519158601252,322.37410662153,86696.2879302697,220.156155176999,239.641979574284
456878,87331.5798763662,645.109691354708,566.160350316597,,,,87336.0,348.0,479.074999999997,87684.780625,489.976505000028,583.304444999987,,,,87285.0074033688,655.872806762476,574.421803319507,86881.7037744686,291.443582168824,425.057823773139
456879,88256.0709996244,651.851222038764,573.68083489257,,,,88288.0,1583.425,621.974999999991,88201.60925,560.919374999998,741.945880000014,,,,88080.6636430337,814.885976542922,846.783990004042,87901.7579753111,581.113185412221,875.981933718489
456880,89126.1807790088,573.01366386273,540.829327088519,,,,89134.5,1259.70000000001,1158.675,88594.3712,626.912415000013,860.753555000003,,,,88897.5433157959,693.403860753795,729.58646077085,89216.4622181348,280.883446165026,1893.00681491898
456881,90551.3211018168,742.668322486934,713.785963541857,,,,90536.0,468.025000000009,1438.39999999999,89965.246,526.399847499983,961.602775000021,,,,90525.128093767,769.138407659688,783.626915567074,90955.7605007321,271.687997460962,282.283730723793
456882,91248.8261382424,739.984351560706,720.601720455088,,,,91291.5,2001.95,493.549999999988,90693.76025,468.892399999997,1044.06774999999,,,,91239.6176480246,790.948597351235,826.423163367974,91657.7056746585,301.931999354114,290.180378655336
456883,92070.4380342405,638.45147187743,623.008560848975,,,,92087.0,2069.0,935.524999999994,91420.2295,458.477675000002,1101.49330500001,,,,92145.3180234749,706.220850753147,737.500288460316,92365.2700858493,2576.09043490372,300.812540896353
456884,92898.9740965999,572.344212739947,580.086824866332,,,,92877.5,1656.52499999999,1485.65000000001,92133.381125,499.584000000003,1157.53576500001,,,,93159.560456983,630.403482746216,654.061009760218,93127.0420902543,2141.93292324088,346.167199183517
456885,93729.8174485913,586.184030636286,599.482668342884,,,,93685.0,1194.175,1919.42499999999,92845.852,575.850592499992,1221.85765000001,,,,94133.0159548361,679.634579553516,692.697123769831,93957.2446451974,1574.385324905,491.913419874705
456886,94541.8707242159,682.951490163279,673.624417737723,,,,94505.0,727.225000000006,2134.875,93557.4147,657.919822500015,1342.79702500001,,,,94916.6294531445,773.346610546927,796.828305722112,94788.0226168059,911.4493119822,660.892685624072
456887,95364.0840357937,805.989884031485,805.343055089485,,,,95301.0,460.024999999994,975.350000000006,94277.231,759.664825,1473.88432,,,,95364.4399477732,762.375256850879,804.023511431282,95245.1294301364,580.199619737643,488.237441595105
456888,95472.2693461057,762.827859616606,760.102876205812,,,,95524.5,624.525000000009,365.574999999997,95004.346125,849.754274999999,1592.46742500001,,,,95556.3257530793,689.969669127837,771.705613196842,95691.0541858831,594.365157807653,727.148698279663
456889,95528.6378818397,744.203937191691,728.677772960727,,,,95585.0,720.199999999997,390.0,95366.8068,907.495699999999,1641.30649999999,,,,95630.7931083769,674.610903156266,760.605849826621,95884.1732779788,722.413173527559,874.081436185239
456890,95699.914643906,677.650637872401,669.596722710237,,,,95765.5,936.599999999991,469.975000000006,96473.207,1063.2089,1884.83867499999,,,,95802.2730804958,641.111035055874,710.824384146879,95978.2991039673,1086.00263200048,857.384273171439
456891,95818.3344436934,667.441590493137,666.820278876286,,,,95876.0,1035.22500000001,534.174999999988,97202.55415,1177.11200000001,2041.06629999998,,,,95868.9716895034,638.742664972713,694.403636355302,96046.7090399757,1183.11570553154,853.168475518818
456892,95933.1117100699,657.941572580763,675.696944675059,,,,95971.0,1064.575,589.024999999994,97940.978825,1274.29759999999,2166.68372500001,,,,95911.7189654945,645.11498041774,692.199681907383,96195.6222433638,1034.20250214345,1002.08167890691
456893,96053.2191549072,652.150064421774,683.813100521482,,,,96076.0,1127.3,628.300000000003,97973.32516,1262.50142100001,2057.71718000001,,,,95946.9137284815,639.215614391156,680.252756026573,96328.1450404382,972.540211881525,1134.60447598132
456894,96111.0293921113,661.671786158331,686.118784692299,,,,96135.5,1106.59999999999,665.525000000009,97989.01343,1254.467907,1991.12633,,,,95960.3535246875,634.511288041758,675.133241114963,96391.890358214,944.082371241879,1191.84548232594
456895,96280.995801442,686.177513651433,696.990717086097,,,,96296.5,1128.55,746.700000000012,98040.49494,1229.10099600001,1787.73610499999,,,,96002.8644427056,640.305762705408,660.994923129067,96565.3552224136,892.487498852148,1212.69628033313
456896,96398.2235998889,719.018382985509,732.009092548309,,,,96396.5,1141.84999999999,794.5,98072.35119,1216.497089,1668.43973,,,,96043.3563528548,644.380051171349,655.543227674571,96677.2698103729,855.115450806639,1198.07926566403
456897,96503.1111576067,761.258747476299,778.729486525641,,,,96494.5,1175.25,825.5,98098.25948,1207.98942,1539.63828000003,,,,96104.6085289428,660.130284754705,644.431360404153,96825.6469447547,800.290526069875,1169.94689625042
456898,96616.9907892927,821.593439674063,804.546004765783,,,,96589.0,1210.2,819.200000000012,98140.794426,1182.75778399999,1455.98207350001,,,,96194.1931251843,682.288802757059,647.788259308916,96995.196836938,720.272773672274,981.627686324471
456899,96677.2711535058,843.066057958131,839.039861818732,,,,96647.5,1213.65000000001,818.974999999991,98158.70093,1173.38208200001,1394.36532,,,,96255.773184203,691.119693698201,659.975963089601,97101.3972065407,662.838779486818,902.614664335371
456900,96852.3257893504,939.291292566224,920.348642132943,,,,96821.5,1257.85000000001,838.5,98213.553634,1161.03055699999,1269.97841900001,,,,96515.1124787571,760.529380994165,752.490570337017,97388.4910464767,531.069270515552,667.433046649618
456901,96965.8141802164,1002.21568925986,991.470793781176,,,,96952.5,1282.575,825.974999999991,98257.13086,1141.618389,1172.363255,,,,96769.2121174737,856.539995208266,866.979880816449,97615.4666335285,513.915633948549,557.299405551777
456902,97075.7458084611,1082.94373578398,1063.18511760973,,,,97561.0,1566.075,937.050000000003,98310.79675,1108.62702000001,1107.177555,,,,98586.3199122471,1053.99990241374,1131.84520926388,97913.2999033244,400.252964260944,530.62422074232
456903,97490.4900622392,939.30825615568,915.363257212797,,,,98580.0,1107.075,1216.125,98364.82363,1083.62088700001,1064.61235499999,,,,99103.4153380971,727.97417798324,732.117268449016,98262.7761474336,296.837596843194,486.247597089721
456904,97691.720102341,869.770810563045,839.94943347128,,,,98718.0,1047.05,1191.2,98385.50382,1076.12590100002,1046.34843699999,,,,99299.3212589124,603.072700636971,602.996129689098,98411.9259324327,270.536764688164,445.983223460818
456905,98308.912326883,649.330369633826,643.675776266158,,,,99087.0,913.125,1238.27499999999,98561.805575,995.568295000019,1017.18900499998,,,,99663.7761783085,403.870604765005,379.502884873509,98852.1415877658,278.608670380592,340.159941703969
456906,98719.75859898,537.866464228166,516.425748263573,,,,99308.5,775.625,1218.625,98829.16915,901.955699999991,964.976125000016,,,,99787.0201622626,349.643810556227,342.705012858496,99151.4937343097,279.829016787087,285.791727937118
456907,99028.3356423942,459.743583955278,432.67149534187,,,,99480.5,673.524999999994,1226.09999999999,99036.28295,832.480624999982,1010.588665,,,,99850.7374670652,333.16859153485,338.492589468588,99370.53363987,256.540005865201,238.415176352137
456908,99341.2193625714,381.160965255986,362.15267426327,,,,99659.5,562.5,1195.72500000001,99247.57215,756.468740000011,1077.60941999999,,,,99906.7038251801,322.002742150711,335.521789935374,99590.7628947386,239.491942544948,223.9154556797
456909,99759.5372430458,322.381205363956,319.364475183422,,,,99893.0,429.050000000003,988.074999999997,99530.4844,680.640785000025,1217.70641099999,,,,100009.94336059,308.085801751353,326.6171000381,99885.5733813257,205.139216783835,193.017720368167
456910,100176.319891163,323.726008916579,344.811583287243,,,,100183.0,493.149999999994,497.225000000006,99808.398,613.249199999991,1359.18684999998,,,,100184.079994488,312.509895574112,331.156208576605,100179.660640462,189.208637722302,195.393836074392
456911,100451.376738441,290.673461361861,298.321386535885,,,,100504.5,1137.55,433.550000000003,100082.7926,587.181550000008,1517.16071999999,,,,100372.482686568,320.200057583468,348.875675397212,100471.274003314,220.359295495276,308.958568480375
456912,100800.014512814,261.087602035172,267.162753413519,,,,100860.5,1347.77499999999,636.699999999997,100430.79485,603.757759999993,1741.25303750001,,,,100525.090669391,329.157345354353,350.731724653306,100826.109263732,288.916315174574,491.392441507851
456913,101079.828193619,250.965971179758,262.006169902408,,,,101133.5,1364.77499999999,752.600000000006,100714.8614,607.310624999984,1889.44019250001,,,,100641.295939561,326.725396113339,331.242975510031,101106.174355805,334.005179461601,629.829948875311
456914,101428.19304308,277.109949798643,293.19138925329,,,,101458.5,1431.95,928.625,101060.650025,634.38579,2088.961805,,,,100862.755249099,314.358328409187,284.105058188667,101447.631264708,411.760152958232,798.374479439633
456915,101707.921531589,316.464731312648,332.924368694788,,,,101731.5,1647.375,1031.97499999999,101327.69805,680.102304999993,2234.44639000001,,,,101158.241922287,298.477901154576,282.330518565796,101725.95257974,335.08623455136,944.738391344959
456916,102055.510915534,384.680390445705,387.701098694102,,,,102063.5,1951.3,1078.5,101669.8717,770.948889999971,2449.12001000001,,,,101760.734815555,330.534841957167,338.292840801587,102073.408647515,477.991594297186,1292.1944591193
456918,127373.968027427,663.410417292296,645.766330048049,,,,127331.5,975.599999999991,3610.52499999999,131462.57275,2106.6893000002,2565.21866999989,,,,127410.604295528,838.488724451512,743.691527702715,127400.757400656,1383.64908736343,1143.20262842411
456919,128320.503540133,756.081580107799,738.366659606487,,,,128211.5,1339.79999999999,2464.8,131659.405775,1978.20408250013,2543.4588500001,,,,128335.690605949,779.70336098125,707.721548696354,128297.635989992,774.157675184557,1349.85852002859
456920,129382.21720362,1609.96340373759,1239.11396288111,,,,128808.0,2909.875,929.199999999997,131841.04625,1882.21221750026,2540.59445999979,,,,129246.55778156,959.619625417123,982.943763217991,129262.233361909,1121.73743210734,1589.93066386522
456921,130380.667321062,3238.35313831974,1984.81128529177,,,,129261.5,3401.5,1166.14999999999,132026.14055,1786.51793500007,2507.79437250004,,,,130255.733258097,1363.62284407177,1625.3779689201,130199.826851118,1220.05800861529,1804.63096544964
456922,131401.2195383,4731.46020781127,2832.22878928945,,,,129691.5,3422.79999999999,1385.54999999999,132237.034325,1657.49316500017,2483.26915999987,,,,131264.906618481,2038.52596282921,2417.22678631062,131061.940592697,1465.14745728286,2003.45883992163
456923,132418.772866526,6185.97826516937,3729.74559745438,,,,130129.0,3320.8,1648.42499999999,132441.36302,1560.76203000004,2478.1875700002,,,,132273.203290998,2908.97229955389,3228.84354128325,131822.820721936,1746.79577419523,2173.96827807924
456924,133440.094868557,7737.41334701626,4582.53574477055,,,,130594.0,3113.54999999999,2004.02499999999,132625.50325,1489.10202500012,2431.70003750012,,,,133253.057212557,4033.81250011269,4041.00620891995,132601.589668349,2023.53876019709,2353.57527853602
456925,134475.467498776,9252.84977439817,5463.77812251402,,,,131063.0,3147.85000000001,2202.075,132831.2808,1391.00749500009,2409.47666499998,,,,134297.801816586,5334.52151719198,4900.06902293165,133423.139921164,2124.39218840978,2527.36376737797
456926,135520.843931694,10771.7433423053,6379.65410368233,,,,131528.5,2864.42499999999,2464.925,133024.145425,1311.70947000003,2449.55300000004,,,,135291.180816065,6733.05989199076,5758.61131576826,134290.547984224,2170.41678147711,2722.5784611835
456927,136547.293607425,12263.4153678834,7277.5715568998,,,,131972.5,2564.82500000001,2732.12499999999,133233.9665,1237.85481500012,2489.00619499998,,,,136357.348192267,8332.08881283258,6727.33761819877,135186.361703386,2377.45822453822,2953.52444603379
